Time, NodeID, Population, VectorPopulation, AdultCount, InfectedCount, InfectiousCount, MaleCount, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, MigrationFromCountLocal, MigrationFromCountRegional, arabiensis_AvailableHabitat, funestus_AvailableHabitat, gambiae_AvailableHabitat, arabiensis_EggCrowdingCorrection, funestus_EggCrowdingCorrection, gambiae_EggCrowdingCorrection
1127,340461476,1081,4322,3305,819,198,5270,104040,0,0,0,0,219.448,1943.88,252.387,0.0177479,0.0211323,0.018
1128,340461476,1081,4248,3176,902,170,5256,115800,0,0,0,0,393.988,2184.92,428.986,0.0166754,0.0246623,0.0209276
1129,340461476,1081,4182,3066,933,183,5191,115600,0,0,0,0,379.774,2126.92,436.416,0.0225393,0.027115,0.0241819
1130,340461476,1081,3678,2551,945,182,4639,109420,0,0,0,0,321.334,2222.71,402.038,0.0245016,0.0260716,0.0235646
1131,340461476,1081,3674,2557,928,189,4620,97520,0,0,0,0,173.932,1967.07,177.37,0.0216825,0.0279375,0.0267313
1132,340461476,1081,3856,2777,872,207,4872,92600,0,0,0,0,278.953,2096.84,277.171,0.0142568,0.0276974,0.0124035
1133,340461476,1081,3778,2678,874,226,4814,96160,0,0,0,0,869.432,2744.28,1031.15,0.0218959,0.0317511,0.0200558
1134,340461476,1081,3737,2651,860,226,4851,98060,0,0,0,0,428.618,2218.82,428.353,0.0585871,0.0401093,0.0799339
1135,340461476,1081,3669,2604,840,225,4786,96020,0,0,0,0,467.819,2317.47,523.132,0.0337494,0.0299193,0.0382458
1136,340461476,1081,3756,2677,832,247,4864,94920,0,0,0,0,550.024,2500.63,596.249,0.0339491,0.0326037,0.0468756
1137,340461476,1081,3719,2687,787,245,4874,95460,0,0,0,0,601.763,2553.89,661.848,0.0491972,0.0347213,0.0508745
1138,340461476,1081,3680,2645,772,263,4899,100520,0,0,0,0,241.627,2130.96,304.252,0.0545075,0.0356689,0.0516262
1139,340461476,1081,3744,2733,741,270,4911,92800,0,0,0,0,342.943,2216.01,399.715,0.0197731,0.0284965,0.0225039
1140,340461476,1081,3800,2780,748,272,4969,94800,0,0,0,0,211.487,2032.13,242.874,0.0297694,0.0317936,0.0345177
1141,340461476,1081,3873,2841,752,280,5056,100200,0,0,0,0,315.983,2154.73,319.98,0.016946,0.0297966,0.0172007
1142,340461476,1081,3791,2780,739,272,4961,98540,0,0,0,0,307.152,2195.37,362.169,0.0239019,0.0289303,0.0255984
1143,340461476,1081,3705,2670,775,260,4847,99920,0,0,0,0,441.088,2923.03,456.876,0.0242616,0.030912,0.0243721
1144,340461476,1081,3664,2622,774,268,4714,96760,0,0,0,0,738.478,2722.06,835.198,0.031733,0.0409159,0.0313358
1145,340461476,1081,3582,2544,765,273,4665,97300,0,0,0,0,339.366,2376.3,348.295,0.0652366,0.0367946,0.0728794
1146,340461476,1081,3596,2556,776,264,4700,95320,0,0,0,0,1372.21,3442.35,1578.35,0.0252129,0.0338697,0.0254602
1147,340461476,1081,4197,3149,794,254,5300,91800,0,0,0,0,222.72,2254.57,189.912,0.120794,0.0476779,0.134213
1148,340461476,1081,4058,3040,769,249,5209,105020,0,0,0,0,171.986,1707.04,223.318,0.0201739,0.033214,0.0147447
1149,340461476,1081,4078,3040,789,249,5186,107880,0,0,0,0,563.129,2575.32,569.255,0.0142608,0.021413,0.0168669
1150,340461476,1081,4416,3344,820,252,5587,107960,0,0,0,0,71.1404,2263.2,97.7119,0.0467715,0.0310354,0.0442656
1151,340461476,1081,4380,3263,872,245,5645,116460,0,0,0,0,382.139,2387.83,441.711,0.0054058,0.0272806,0.0082527
1152,340461476,1082,3848,2708,928,212,5155,114760,0,0,0,0,601.522,2627.73,651.247,0.0286461,0.0277719,0.0257708
1153,340461476,1083,3973,2844,913,216,5220,101220,0,0,0,0,266.559,1846.8,286.622,0.0375951,0.0314021,0.0431861
1154,340461476,1083,4048,2920,940,188,5305,104320,0,0,0,0,287.687,2270.89,311.764,0.0227052,0.0246766,0.019578
1155,340461476,1083,4208,3057,961,190,5432,105360,0,0,0,0,255.869,2236.09,315.521,0.0223707,0.0287019,0.0252645
1156,340461476,1083,4131,2984,960,187,5338,109520,0,0,0,0,384.524,2452.6,403.138,0.0180954,0.0294688,0.0205685
1157,340461476,1083,3607,2480,938,189,4824,102660,0,0,0,0,230.165,2244.54,285.517,0.0236194,0.0318354,0.0248851
1158,340461476,1083,3633,2541,896,196,4805,88660,0,0,0,0,591.1,2074.84,628.222,0.0180098,0.0292639,0.0216629
1159,340461476,1083,3508,2436,879,193,4748,89500,0,0,0,0,180.74,2391.92,197.823,0.0506946,0.0324905,0.0478099
1160,340461476,1083,3477,2423,889,165,4687,88220,0,0,0,0,566.248,2575.49,623.165,0.0158823,0.0366859,0.0153114
1161,340461476,1083,3505,2457,848,200,4710,90360,0,0,0,0,251.329,2263.42,268.588,0.0578986,0.0388578,0.0512471
1162,340461476,1083,3068,2065,808,195,4274,90700,0,0,0,0,351.557,2403.35,438.063,0.0209441,0.033091,0.0269667
1163,340461476,1083,3193,2207,746,240,4391,86380,0,0,0,0,518.378,2494.89,521.975,0.0365443,0.035147,0.0344931
1164,340461476,1083,3379,2417,763,199,4509,84320,0,0,0,0,384.218,2100.42,354.576,0.0432703,0.0381249,0.0582562
1165,340461476,1083,3348,2372,775,201,4498,82200,0,0,0,0,496.002,2599.82,547.113,0.0372305,0.0333611,0.0321174
1166,340461476,1083,3749,2758,745,246,4975,87940,0,0,0,0,818.174,2850.19,871.526,0.0574077,0.0418785,0.047658
1167,340461476,1083,3599,2588,769,242,4896,93080,0,0,0,0,309.586,2882.7,408.874,0.0789743,0.0424262,0.0838006
1168,340461476,1083,3384,2406,734,244,4697,92520,0,0,0,0,308.369,2384.44,314.521,0.0212336,0.0448879,0.0286326
1169,340461476,1083,3471,2522,718,231,4744,87960,0,0,0,0,442.245,2476.28,514.606,0.0252761,0.0360078,0.0223064
1170,340461476,1083,3443,2450,768,225,4660,90060,0,0,0,0,403.492,2437.92,432.88,0.0381904,0.0388619,0.0406482
1171,340461476,1083,4065,3057,777,231,5198,91740,0,0,0,0,821.923,2968.13,920.915,0.0383547,0.0363218,0.0348535
1172,340461476,1084,3938,2906,798,234,5049,106560,0,0,0,0,465.417,2567.57,566.686,0.0765292,0.0428054,0.0789807
1173,340461476,1084,3864,2815,820,229,5029,100160,0,0,0,0,284.763,2304.59,257.626,0.0389796,0.0325256,0.0361407
1174,340461476,1084,3804,2764,817,223,4973,98020,0,0,0,0,212.809,3088.8,233.788,0.0244222,0.031034,0.0180917
1175,340461476,1084,3802,2770,780,252,4979,97660,0,0,0,0,413.195,2690.88,482.661,0.0200763,0.0409112,0.0196131
1176,340461476,1084,3738,2716,775,247,4925,96200,0,0,0,0,593.426,2783.59,618.918,0.033813,0.036541,0.0409035
1177,340461476,1084,3805,2779,776,250,4980,100540,0,0,0,0,316.006,2561.92,350.562,0.0609267,0.0375958,0.0498324
1178,340461476,1084,4404,3366,788,250,5554,101020,0,0,0,0,677.452,3594.83,764.17,0.0288326,0.0336122,0.0262397
1179,340461476,1084,4307,3246,816,245,5495,112520,0,0,0,0,367.645,2759.28,423.495,0.0573141,0.0475759,0.0560242
1180,340461476,1084,4336,3250,834,252,5503,115460,0,0,0,0,515.159,2930.5,556.955,0.0256735,0.0333085,0.0275713
1181,340461476,1084,4350,3209,841,300,5547,114060,0,0,0,0,307.182,2712.87,273.314,0.0389681,0.0340202,0.0345935
1182,340461476,1084,4984,3818,907,259,6258,111380,0,0,0,0,504.26,2807.27,581.734,0.0257703,0.0311609,0.0181243
1183,340461476,1084,5191,3996,945,250,6455,132660,0,0,0,0,215.917,2567.44,230.353,0.0355113,0.0343775,0.0374828
1184,340461476,1084,5275,4024,1003,248,6517,134980,0,0,0,0,305.415,2702.65,347.017,0.0119555,0.0270999,0.0115988
1185,340461476,1084,5150,3855,1035,260,6454,134860,1,0,0,0,441.778,2802,491.976,0.0161254,0.0279546,0.0179244
1186,340461476,1084,5123,3803,1072,248,6428,136160,1,0,0,0,141.695,2495.75,140.551,0.0285755,0.0277426,0.0267378
1187,340461476,1084,5050,3672,1134,244,6432,135800,1,0,0,0,202.32,1866.31,236.801,0.00844428,0.0244011,0.00821934
1188,340461476,1085,5312,3942,1161,209,6691,132300,0,0,0,0,84.3105,2575.19,128.234,0.0113919,0.0188936,0.012295
1189,340461476,1085,5277,3887,1164,226,6710,134200,0,0,0,0,446.684,2579.45,505.316,0.0046021,0.0266803,0.00734447
1190,340461476,1085,5182,3787,1158,237,6605,139480,1,0,0,0,203.501,2638.61,190.335,0.0238869,0.02673,0.0265956
1191,340461476,1085,4517,3104,1166,247,6030,135020,1,0,0,0,249.465,2546.77,246.628,0.0103091,0.0261094,0.0101892
1192,340461476,1085,4530,3131,1123,276,6034,121860,0,0,0,0,455.07,2962.07,526.855,0.0143536,0.0263041,0.0118457
1193,340461476,1085,4516,3128,1106,282,6030,115020,0,0,0,0,634.874,2329.8,722.527,0.0289117,0.0331625,0.0313604
1194,340461476,1085,4674,3287,1106,281,6122,117860,0,0,0,0,327.806,2527.08,380.785,0.0452189,0.0272364,0.0467958
1195,340461476,1085,4611,3236,1087,288,6063,120760,0,0,0,0,200.337,2601.8,237.486,0.0235832,0.0288479,0.0232754
1196,340461476,1085,4915,3568,1054,293,6367,115880,0,0,0,0,344.723,3307.37,374.581,0.0137217,0.0286605,0.0154412
1197,340461476,1085,4285,2944,983,358,5752,131040,0,0,0,0,531.693,2853.66,601.326,0.0246936,0.037507,0.0272621
1198,340461476,1085,4287,2931,1049,307,5752,110960,0,0,0,0,428.893,2882.04,532.992,0.0343471,0.0291428,0.0340888
1199,340461476,1085,4301,2967,1028,306,5769,110640,0,0,0,0,458.545,2845.74,515.716,0.0325906,0.0348157,0.0354855
1200,340461476,1085,4879,3545,1034,300,6332,117400,0,0,0,0,169.192,1772.44,121.547,0.0374017,0.0339587,0.0353715
1201,340461476,1085,4769,3442,1023,304,6239,127320,0,0,0,0,1066.23,3310.25,1197.14,0.0122781,0.0204622,0.00714982
1202,340461476,1085,4711,3373,1036,302,6203,123780,0,0,0,0,181.684,2327.83,168.093,0.076159,0.0343458,0.0706694
1203,340461476,1085,4741,3407,1024,310,6269,122600,0,0,0,0,607.025,2974.32,696.583,0.014194,0.0244264,0.0107202
1204,340461476,1085,4150,2810,1028,312,5693,124080,0,0,0,0,420.357,2596.35,462.508,0.0437338,0.0311317,0.0528515
1205,340461476,1085,4063,2746,1007,310,5575,110100,0,0,0,0,261.794,2573.34,284.993,0.030683,0.0267609,0.0346189
1206,340461476,1085,3893,2645,982,266,5442,101280,0,0,0,0,411.936,2694.74,480.708,0.0206462,0.0305404,0.021656
1207,340461476,1086,3802,2564,977,261,5362,100140,0,0,0,0,560.669,3046.28,631.077,0.0373131,0.0350604,0.0359273
1208,340461476,1086,3814,2604,951,259,5382,96600,0,0,0,0,252.66,2459.19,260.178,0.0582816,0.0390448,0.0504861
1209,340461476,1086,3792,2595,936,261,5407,100500,0,0,0,0,879.106,3099.3,1010.34,0.0251654,0.0325376,0.0236956
1210,340461476,1086,3734,2562,925,247,5344,101860,0,0,0,0,150.168,2538.23,210.521,0.106947,0.0385581,0.0849026
1211,340461476,1086,3805,2657,921,227,5435,96080,0,0,0,0,217.45,1931.41,235.056,0.0152921,0.0312052,0.0196749
1212,340461476,1086,3893,2771,852,270,5425,99900,0,0,0,0,203.656,2552.42,165.284,0.0260108,0.0247363,0.0243834
1213,340461476,1086,3873,2751,849,273,5378,100780,0,0,0,0,222.734,2435.46,234.927,0.0182815,0.0322846,0.0170396
1214,340461476,1086,3883,2737,869,277,5329,102080,0,0,0,0,302.823,2655.33,348.136,0.0204718,0.0313363,0.0192879
1215,340461476,1086,3395,2240,863,292,4815,106200,0,0,0,0,165.861,2881.88,178.179,0.0288953,0.0337657,0.0268624
1216,340461476,1086,3510,2400,833,277,4939,88800,0,0,0,0,339.095,2585.2,382.106,0.0139614,0.0342592,0.0174685
1217,340461476,1086,3610,2507,837,266,5048,92000,0,0,0,0,138.546,2369.88,156.052,0.0384462,0.0373908,0.0352497
1218,340461476,1087,3727,2609,857,261,5085,99500,0,0,0,0,227.247,3153.93,273.608,0.0164154,0.0318875,0.0168887
1219,340461476,1087,4099,2986,819,294,5409,104600,0,0,0,0,111.05,2442.59,116.722,0.0182089,0.0426553,0.020918
1220,340461476,1087,4405,3294,826,285,5730,105600,0,0,0,0,334.706,2600.4,339.007,0.00950768,0.0299704,0.0102208
1221,340461476,1087,4275,3121,879,275,5555,116620,0,0,0,0,167.29,2588.85,175.656,0.0272119,0.0319853,0.0282506
1222,340461476,1087,4994,3834,885,275,6233,120320,0,0,0,0,80.1289,2318.62,101.365,0.013623,0.0290099,0.0116328
1223,340461476,1087,4929,3720,933,276,6161,132920,1,0,0,0,299.971,2556.69,330.413,0.00624057,0.0257682,0.00579231
1224,340461476,1088,4885,3639,975,271,6141,132420,0,0,0,0,52.0745,2325.97,59.5271,0.0183133,0.0258408,0.0187734
1225,340461476,1088,4968,3719,960,289,6272,124980,1,0,0,0,85.8456,2229.34,95.0505,0.00339026,0.0233531,0.00340934
1226,340461476,1088,4831,3538,1041,252,6202,131720,0,0,0,0,96.2932,2334.26,98.9924,0.00606254,0.0229734,0.00689772
1227,340461476,1089,5066,3752,1072,242,6462,130360,1,0,0,0,229.095,2398.78,245.884,0.00529084,0.0243558,0.00559912
1228,340461476,1089,4943,3610,1110,223,6331,127960,0,0,0,0,331.158,2485.48,377.842,0.014648,0.0241666,0.0159045
1229,340461476,1089,4683,3358,1102,223,6057,127160,0,0,0,0,59.8984,2284.01,74.1095,0.0183365,0.0267371,0.0223047
1230,340461476,1090,4521,3194,1106,221,5974,115900,0,0,0,0,93.1816,2245.59,126.535,0.00409702,0.0238763,0.00439037
1231,340461476,1090,4433,3118,1082,233,5832,118060,0,0,0,0,80.88,2208.35,76.9777,0.00692286,0.0257935,0.00822725
1232,340461476,1090,4436,3149,1091,196,5860,113280,0,0,0,0,60.4501,1572.16,76.6111,0.00555495,0.0249757,0.00510462
1233,340461476,1090,4368,3069,1094,205,5810,118520,0,0,0,0,93.8541,2383.94,126.838,0.00529335,0.0177525,0.00576023
1234,340461476,1090,4367,3091,1054,222,5783,110260,0,0,0,0,53.9223,1615.26,48.358,0.0069112,0.026307,0.00885739
1235,340461476,1090,4235,2975,1026,234,5703,115320,0,0,0,0,142.536,2610.63,134.707,0.00480591,0.0185449,0.00405009
1236,340461476,1090,3703,2456,992,255,5195,106240,0,0,0,0,46.962,1593.13,60.5133,0.0118979,0.0286002,0.0111697
1237,340461476,1091,3845,2658,931,256,5220,90560,0,0,0,0,179.19,2264.08,203.656,0.00430844,0.01869,0.00599142
1238,340461476,1091,3364,2199,905,260,4720,103200,0,0,0,0,58.9009,2079.51,44.1122,0.0205023,0.0310999,0.0225782
1239,340461476,1092,3791,2660,904,227,5128,84920,0,0,0,0,74.3417,1608.46,89.1575,0.00689706,0.0250242,0.00381593
1240,340461476,1092,3308,2180,893,235,4631,103960,0,0,0,0,103.831,2005.31,112.59,0.0121078,0.0232705,0.00922956
1241,340461476,1092,3333,2241,866,226,4594,84040,0,0,0,0,31.5343,1936.52,18.8159,0.011385,0.0236866,0.0110599
1242,340461476,1092,3210,2170,842,198,4488,87640,0,0,0,0,119.364,1935.85,115.293,0.00489663,0.0279601,0.00225611
1243,340461476,1092,2856,1848,808,200,4083,83860,0,0,0,0,46.3125,1913.77,43.125,0.0183637,0.0275057,0.010715
1244,340461476,1093,2905,1910,791,204,4123,75940,0,0,0,0,79.4998,1933.79,99.4442,0.00815361,0.0273317,0.00528493
1245,340461476,1093,2864,1883,747,234,4000,72660,0,0,0,0,88.3952,1502.15,78.7725,0.0141459,0.0313826,0.0114304
1246,340461476,1093,2795,1850,723,222,3885,76620,0,0,0,0,60.1222,1834.06,80.2469,0.0167415,0.0246173,0.0123856
1247,340461476,1093,2735,1862,664,209,3844,63200,0,0,0,0,29.9621,1780.74,29.1801,0.012792,0.0277467,0.0137881
1248,340461476,1093,2702,1844,680,178,3794,67620,0,0,0,0,42.275,1798.01,34.7501,0.00637491,0.0337644,0.00506598
1249,340461476,1093,2360,1538,632,190,3410,70920,0,0,0,0,27.5433,1807.18,47.3815,0.0098314,0.0312046,0.0060965
1250,340461476,1093,2430,1618,638,174,3419,61260,0,0,0,0,36.2466,2012.72,29.274,0.00555309,0.0303932,0.00728946
1251,340461476,1093,2379,1598,583,198,3336,62140,0,0,0,0,27.8855,1660.88,18.8728,0.00871312,0.0383083,0.00641975
1252,340461476,1093,2358,1601,557,200,3273,64240,0,0,0,0,48.5016,1871.88,54.335,0.00774598,0.0313373,0.00340664
1253,340461476,1093,2313,1579,546,188,3226,58880,0,0,0,0,40.8552,1630.46,49.5058,0.0112272,0.0339232,0.0114631
1254,340461476,1093,2483,1777,523,183,3361,56700,0,0,0,0,46.4698,1770.82,74.7441,0.011042,0.0322607,0.0106694
1255,340461476,1093,2360,1655,536,169,3260,65060,0,0,0,0,24.8376,1723.19,27.4862,0.0124919,0.0361098,0.0189706
1256,340461476,1093,2440,1735,534,171,3281,59200,0,0,0,0,36.1849,1552.07,35.6499,0.00664108,0.0304989,0.00570254
1257,340461476,1093,2380,1678,536,166,3172,62160,0,0,0,0,34.7112,1671.6,43.7902,0.0108338,0.0294176,0.0115
1258,340461476,1093,2404,1683,549,172,3231,66940,0,0,0,0,24.3632,2060.15,23.7368,0.0110545,0.030593,0.00999777
1259,340461476,1093,2375,1669,537,169,3217,58800,0,0,0,0,43.1924,1261.68,40.9916,0.00857858,0.0341311,0.00634675
1260,340461476,1093,2309,1609,556,144,3118,64300,0,0,0,0,35.1968,1562.49,32.9965,0.0135825,0.0239135,0.0143327
1261,340461476,1093,2306,1620,545,141,3066,58200,0,0,0,0,28.5893,1632.96,36.4325,0.00936086,0.0274699,0.00901543
1262,340461476,1093,2529,1861,532,136,3272,59720,0,0,0,0,24.5076,1580.84,14.0085,0.0105108,0.0315,0.0100089
1263,340461476,1093,2230,1540,560,130,3009,65160,0,0,0,0,38.0768,1604.9,23.3075,0.00881569,0.0296594,0.00384848
1264,340461476,1093,2169,1482,560,127,2972,59080,0,0,0,0,24.1483,1532.45,25.2758,0.0119738,0.0272849,0.0073758
1265,340461476,1093,2132,1459,551,122,2936,56000,0,0,0,0,11.6605,1542.04,12.845,0.00943291,0.0284841,0.00929259
1266,340461476,1093,2068,1425,528,115,2802,55100,0,0,0,0,19.0576,1603.7,31.5085,0.00498312,0.030403,0.00436906
1267,340461476,1093,2059,1416,530,113,2760,54160,0,0,0,0,23.8818,1535.93,26.5354,0.00916232,0.0315069,0.0148625
1268,340461476,1093,1991,1364,528,99,2731,54940,0,0,0,0,16.2271,1178.21,11.8079,0.00891112,0.0316557,0.00896465
1269,340461476,1093,1975,1365,491,119,2718,49120,0,0,0,0,6.38785,1424.03,18.6532,0.00596584,0.0235266,0.00551772
1270,340461476,1094,2013,1393,512,108,2684,52020,0,0,0,0,14.5104,1455.77,29.456,0.00389503,0.0318006,0.00690859
1271,340461476,1094,2031,1406,515,110,2670,52380,0,0,0,0,12.3083,1427.17,18.3426,0.00824455,0.0304809,0.0117824
1272,340461476,1094,1745,1148,484,113,2417,49900,0,0,0,0,7.82648,1150.57,16.8072,0.00609322,0.0294141,0.0099688
1273,340461476,1094,1748,1163,477,108,2326,45340,0,0,0,0,13.3958,1617.31,16.8843,0.00686533,0.0248182,0.00700301
1274,340461476,1094,1754,1188,460,106,2318,44480,0,0,0,0,6.66743,1363.96,9.96385,0.00956845,0.0384707,0.00888646
1275,340461476,1094,1731,1192,433,106,2308,45440,0,0,0,0,14.5244,1314.92,13.8049,0.0065367,0.0330736,0.00448822
1276,340461476,1094,1511,978,442,91,2080,44000,0,0,0,0,7.21953,1433.46,4.7995,0.0139657,0.0311444,0.0063325
1277,340461476,1094,1699,1181,428,90,2238,41160,0,0,0,0,2.24075,1319.16,16.0453,0.00546934,0.034675,0.00358172
1278,340461476,1094,1694,1156,443,95,2217,49600,0,0,0,0,21.6587,1282.08,9.28749,0.00248973,0.0336177,0.0157307
1279,340461476,1094,1679,1141,457,81,2184,43580,0,0,0,0,5.81595,1043.56,9.79552,0.0161632,0.0273247,0.00693096
1280,340461476,1095,1676,1157,434,85,2210,42400,0,0,0,0,6.36517,1282.72,11.628,0.00660903,0.0248586,0.0136049
1281,340461476,1095,1625,1116,424,85,2154,43280,0,0,0,0,10.0541,1257.28,11.7268,0.00837522,0.0319404,0.00785675
1282,340461476,1095,1581,1076,414,91,2142,38900,0,0,0,0,7.80553,1240.37,8.78395,0.00881942,0.0307704,0.0091616
1283,340461476,1095,1377,878,406,93,1932,41060,0,0,0,0,1.19936,1236.91,6.44375,0.00722734,0.0335416,0.0104571
1284,340461476,1095,1348,857,392,99,1933,37520,0,0,0,0,18.3976,1261,15.664,0.0013629,0.0319945,0.00423931
1285,340461476,1095,1331,840,397,94,1921,36000,0,0,0,0,9.27004,1189.99,10.3001,0.01508,0.0359054,0.0132746
1286,340461476,1095,1289,829,372,88,1920,33560,0,0,0,0,10.6248,1183.06,11.361,0.0110358,0.0344525,0.016613
1287,340461476,1095,1309,857,375,77,1879,35180,0,0,0,0,6.45382,1233.17,6.61537,0.0354162,0.0363794,0.0153527
1288,340461476,1095,1289,842,377,70,1828,33340,0,0,0,0,11.7451,971.659,7.49455,0.00672273,0.0368992,0.00826922
1289,340461476,1095,1317,880,367,70,1813,34640,0,0,0,0,8.67427,1142.99,8.19365,0.0108751,0.0304595,0.0208182
1290,340461476,1095,1312,897,352,63,1811,31640,0,0,0,0,8.84185,1066.68,10.9354,0.0240952,0.0341803,0.00975434
1291,340461476,1095,1258,862,334,62,1770,31740,0,0,0,0,4.66837,1185.01,7.29819,0.00961071,0.0355086,0.0160815
1292,340461476,1095,1101,713,328,60,1594,32980,0,0,0,0,9.83268,1051.95,14.4808,0.00614259,0.0388528,0.0152046
1293,340461476,1095,1100,728,314,58,1573,24900,0,0,0,0,7.21118,1108.15,8.56799,0.054626,0.0324077,0.0425905
1294,340461476,1095,1120,753,304,63,1587,28560,0,0,0,0,4.06883,1037.68,7.29871,0.018028,0.0459049,0.0238
1295,340461476,1095,1108,737,308,63,1577,32780,0,0,0,0,3.57418,1110.12,8.63799,0.0203442,0.0372996,0.0135161
1296,340461476,1095,1087,716,316,55,1545,30840,0,0,0,0,2.46666,910.822,5.18518,0.0178709,0.0347781,0.0130879
1297,340461476,1095,1110,757,299,54,1534,27360,0,0,0,0,7.25357,1021.3,5.94841,0.0082222,0.0304623,0.00810185
1298,340461476,1095,1091,740,292,59,1485,27640,0,0,0,0,6.91355,1088.19,8.68173,0.0259056,0.0385107,0.0106222
1299,340461476,1095,1051,713,280,58,1467,30500,0,0,0,0,8.06752,998.8,3.40836,0.0181936,0.0404831,0.0228467
1300,340461476,1095,926,584,282,60,1325,25380,0,0,0,0,15.887,1044.87,12.7633,0.0212303,0.033766,0.00631178
1301,340461476,1095,904,579,267,58,1327,23980,0,0,0,0,4.07448,1020.16,2.74942,0.198587,0.0420302,0.0290076
1302,340461476,1095,917,604,261,52,1306,21100,0,0,0,0,11.7203,1000.47,11.6892,0.0135816,0.0439345,0.005977
1303,340461476,1095,911,616,242,53,1296,21840,0,0,0,0,3.36023,933.275,3.95581,0.117203,0.0485667,0.029223
1304,340461476,1095,899,612,234,53,1257,24080,0,0,0,0,5.41499,955.959,4.79443,0.0120008,0.0438569,0.0141279
1305,340461476,1095,890,611,219,60,1244,21280,0,0,0,0,4.71656,973.861,7.79618,0.0541499,0.0403358,0.017123
1306,340461476,1095,888,613,221,54,1229,21840,0,0,0,0,6.40789,932.181,8.67544,0.0157219,0.0468203,0.0433121
1307,340461476,1095,857,588,225,44,1199,22960,0,0,0,0,19.0941,929.376,18.4379,0.0213596,0.0440539,0.0228301
1308,340461476,1095,860,598,214,48,1194,21680,0,0,0,0,19.3076,957.003,26.2307,0.0636471,0.0411593,0.230474
1309,340461476,1095,849,588,212,49,1179,20540,0,0,0,0,7.15771,844.908,6.61968,0.096538,0.0449297,0.145726
1310,340461476,1095,849,594,208,47,1174,23680,0,0,0,0,24.4336,994.241,27.5929,0.0143154,0.0423725,0.0661968
1311,340461476,1095,830,571,208,51,1155,21420,0,0,0,0,14.0303,856.066,6.03371,0.244336,0.042708,0.0919764
1312,340461476,1095,840,577,208,55,1148,23780,0,0,0,0,11.0742,919.293,7.0825,0.175379,0.0406489,0.021549
1313,340461476,1095,812,546,215,51,1121,22760,0,0,0,0,8.80324,1017.41,12.3369,0.0395508,0.0397618,0.0186381
1314,340461476,1095,815,545,225,45,1088,20300,0,0,0,0,19.8339,731.593,27.0376,0.0880324,0.0452987,0.0616847
1315,340461476,1095,782,518,221,43,1079,20620,0,0,0,0,4.47491,1034.67,34.9721,0.0661129,0.0365796,1
1316,340461476,1095,790,532,218,40,1087,18380,0,0,0,0,8.82099,834.757,10.5789,0.0159818,0.0513737,0.174861
1317,340461476,1095,887,650,204,33,1170,20620,0,0,0,0,11.8361,885.231,6.26239,0.044105,0.0466345,0.0377818
1318,340461476,1095,763,529,207,27,1062,23780,0,0,0,0,8.14117,869.046,12.8235,0.118361,0.0437367,0.0223657
1319,340461476,1095,837,611,196,30,1162,20340,0,0,0,0,16.7801,818.021,19.9779,0.0814117,0.0370122,0.0641177
1320,340461476,1095,806,585,193,28,1133,23220,0,0,0,0,18.2576,848.857,20.9529,0.209751,0.0405765,0.199779
1321,340461476,1095,793,569,200,24,1100,23420,0,0,0,0,25.141,817.267,29.6011,0.0652059,0.0374606,0.0748319
1322,340461476,1094,795,573,195,27,1097,21260,0,0,0,0,5.10397,846.016,6.8933,0.0897892,0.0355952,0.16445
