Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever HIVPos, Tested Ever HIVNeg, Tested Positive, Tested Negative, Is Vaccinated,Vaccinated
1965,1,1,0,64,47,0,0,0,1,0,0,0,0,0,0,0,0
1965,1,1,0,65,38,0,0,0,1,0,0,0,0,0,0,0,0
1965,1,1,0,66,26,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,67,30,0,0,0,2,0,0,0,0,0,0,0,0
1965,1,1,0,68,30,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,69,33,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,70,18,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,71,20,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,72,15,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,73,26,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,74,20,0,0,0,1,0,0,0,0,0,0,0,0
1965,1,1,0,75,16,0,0,0,2,0,0,0,0,0,0,0,0
1965,1,1,0,76,21,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,77,13,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,78,14,0,0,0,1,0,0,0,0,0,0,0,0
1965,1,1,0,79,14,0,0,0,1,0,0,0,0,0,0,0,0
1965,1,1,0,80,5,0,0,0,1,0,0,0,0,0,0,0,0
1965,1,1,0,81,6,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,82,5,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,83,6,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,84,7,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,87,2,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,91,3,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,94,2,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,0,11,11,6,0,4,4,0,0,0,0,0,0,0
1965,1,1,1,1,9,9,0,0,1,1,0,0,0,0,0,0,0
1965,1,1,1,2,6,6,0,0,1,1,0,0,0,0,0,0,0
1965,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,13,1,1,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,14,1,1,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,15,3,3,1,0,2,2,0,0,0,0,0,0,0
1965,1,1,1,16,10,10,5,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,17,25,25,8,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,18,38,38,5,0,1,0,0,0,0,0,0,0,0
1965,1,1,1,19,68,68,1,0,1,1,0,0,0,0,0,0,0
1965,1,1,1,20,53,53,5,0,1,1,0,0,0,0,0,0,0
1965,1,1,1,21,59,59,4,0,3,2,0,0,0,0,0,0,0
1965,1,1,1,22,60,60,2,0,1,1,0,0,0,0,0,0,0
1965,1,1,1,23,45,45,0,0,1,1,0,0,0,0,0,0,0
1965,1,1,1,24,34,34,1,0,1,1,0,0,0,0,0,0,0
1965,1,1,1,25,42,42,2,0,1,0,0,0,0,0,0,0,0
1965,1,1,1,26,34,34,2,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,27,34,34,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,28,23,23,5,0,1,1,0,0,0,0,0,0,0
1965,1,1,1,29,21,21,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,30,16,16,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,31,17,17,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,32,10,10,1,0,1,1,0,0,0,0,0,0,0
1965,1,1,1,33,10,10,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,34,10,10,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,35,11,11,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,36,13,13,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,37,3,3,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,38,5,5,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,39,7,7,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,40,2,2,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,41,3,3,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,42,4,4,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,43,7,7,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,44,5,5,1,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,45,3,3,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,46,5,5,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,47,6,6,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,48,2,2,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,49,1,1,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,50,3,3,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,51,3,3,0,0,1,1,0,0,0,0,0,0,0
1965,1,1,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,54,2,2,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,55,1,1,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,56,1,1,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,58,3,3,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,59,1,1,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,60,1,1,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,62,1,1,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,65,1,1,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,0,341,0,0,0,17,0,0,0,0,0,0,0,0
1965.5,1,0,0,1,336,0,0,0,3,0,0,0,0,0,0,0,0
1965.5,1,0,0,2,332,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,3,335,0,0,0,3,0,0,0,0,0,0,0,0
1965.5,1,0,0,4,302,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,0,0,5,191,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,6,181,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,7,238,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,8,206,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,9,198,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,10,203,0,0,0,0,0,0,0,0,0,0,45,70
1965.5,1,0,0,11,170,0,0,0,0,0,0,0,0,0,0,68,72
1965.5,1,0,0,12,174,0,0,0,0,0,0,0,0,0,0,78,74
1965.5,1,0,0,13,176,0,0,0,0,0,0,0,0,0,0,78,79
1965.5,1,0,0,14,155,0,0,0,0,0,0,0,0,0,0,69,64
1965.5,1,0,0,15,156,0,0,0,1,0,0,0,0,0,0,59,48
1965.5,1,0,0,16,101,0,0,0,0,0,0,0,0,0,0,47,56
1965.5,1,0,0,17,143,0,0,0,0,0,0,0,0,0,0,66,64
1965.5,1,0,0,18,145,0,0,0,0,0,0,0,0,0,0,66,66
1965.5,1,0,0,19,134,0,0,0,1,0,0,0,0,0,0,23,0
1965.5,1,0,0,20,124,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,21,124,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,22,102,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,23,104,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,24,127,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,25,96,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,26,110,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,27,98,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,28,81,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,29,91,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,30,90,0,0,0,1,0,0,0,0,0,0,36,56
1965.5,1,0,0,31,84,0,0,0,1,0,0,0,0,0,0,50,45
1965.5,1,0,0,32,85,0,0,0,0,0,0,0,0,0,0,50,54
1965.5,1,0,0,33,77,0,0,0,0,0,0,0,0,0,0,46,45
1965.5,1,0,0,34,87,0,0,0,0,0,0,0,0,0,0,47,40
1965.5,1,0,0,35,73,0,0,0,0,0,0,0,0,0,0,43,40
1965.5,1,0,0,36,72,0,0,0,1,0,0,0,0,0,0,33,37
1965.5,1,0,0,37,72,0,0,0,0,0,0,0,0,0,0,40,39
1965.5,1,0,0,38,73,0,0,0,0,0,0,0,0,0,0,39,39
1965.5,1,0,0,39,77,0,0,0,0,0,0,0,0,0,0,15,0
1965.5,1,0,0,40,74,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,41,60,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,42,70,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,43,56,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,44,72,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,45,76,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,46,49,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,47,66,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,48,66,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,49,56,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,50,58,0,0,0,0,0,0,0,0,0,0,13,20
1965.5,1,0,0,51,38,0,0,0,0,0,0,0,0,0,0,19,23
1965.5,1,0,0,52,48,0,0,0,0,0,0,0,0,0,0,29,22
1965.5,1,0,0,53,44,0,0,0,1,0,0,0,0,0,0,17,22
1965.5,1,0,0,54,41,0,0,0,0,0,0,0,0,0,0,24,22
1965.5,1,0,0,55,38,0,0,0,0,0,0,0,0,0,0,24,21
1965.5,1,0,0,56,42,0,0,0,0,0,0,0,0,0,0,22,22
1965.5,1,0,0,57,36,0,0,0,2,0,0,0,0,0,0,16,19
1965.5,1,0,0,58,36,0,0,0,0,0,0,0,0,0,0,24,26
1965.5,1,0,0,59,50,0,0,0,1,0,0,0,0,0,0,12,0
1965.5,1,0,0,60,36,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,61,23,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,62,24,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,63,27,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,64,31,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,65,26,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,66,19,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,67,18,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,68,16,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,69,21,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,70,15,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,71,9,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,72,18,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,0,0,73,14,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,74,7,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,75,8,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,76,9,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,77,4,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,78,11,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,79,6,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,80,6,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,81,6,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,82,9,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,83,3,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,84,1,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,85,3,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,91,2,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,94,2,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,0,13,13,8,0,2,2,0,0,0,0,0,0,0
1965.5,1,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,4,26,26,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,5,36,36,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,6,30,30,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,7,29,29,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,8,20,20,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,9,35,35,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,10,25,25,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,11,28,28,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,12,27,27,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,13,30,30,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,14,17,17,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,15,21,21,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,16,19,19,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,17,10,10,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,18,31,31,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,19,39,39,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,20,57,57,3,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,21,50,50,1,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,22,49,49,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,23,44,44,0,0,2,1,0,0,0,0,0,0,0
1965.5,1,0,1,24,41,41,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,25,47,47,3,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,26,38,38,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,27,39,39,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,28,40,40,0,0,2,2,0,0,0,0,0,0,0
1965.5,1,0,1,29,38,38,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,30,31,31,0,0,2,2,0,0,0,0,0,0,0
1965.5,1,0,1,31,40,40,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,32,29,29,1,0,0,0,0,0,0,0,0,1,0
1965.5,1,0,1,33,29,29,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,34,29,29,1,0,2,2,0,0,0,0,0,0,0
1965.5,1,0,1,35,25,25,2,0,2,1,0,0,0,0,0,0,0
1965.5,1,0,1,36,23,23,1,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,37,20,20,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,38,18,18,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,39,23,23,1,0,2,2,0,0,0,0,0,0,0
1965.5,1,0,1,40,21,21,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,41,16,16,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,42,22,22,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,43,15,15,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,44,10,10,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,45,14,14,0,0,2,2,0,0,0,0,0,0,0
1965.5,1,0,1,46,13,13,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,47,12,12,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,48,20,20,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,49,14,14,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,50,9,9,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,51,13,13,0,0,2,1,0,0,0,0,0,0,0
1965.5,1,0,1,52,14,14,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,53,11,11,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,54,12,12,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,55,13,13,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,56,9,9,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,57,11,11,0,0,2,1,0,0,0,0,0,0,0
1965.5,1,0,1,58,8,8,0,0,2,1,0,0,0,0,0,0,0
1965.5,1,0,1,59,7,7,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,60,5,5,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,61,11,11,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,62,2,2,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,63,3,3,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,64,6,6,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,65,5,5,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,66,3,3,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,67,4,4,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,68,6,6,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,69,7,7,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,70,3,3,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,71,4,4,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,72,1,1,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,73,2,2,0,0,2,2,0,0,0,0,0,0,0
1965.5,1,0,1,74,0,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,75,3,3,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,76,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,77,3,3,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,78,0,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,79,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,80,1,1,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,81,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,82,2,2,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,84,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,85,3,3,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,86,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,87,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,91,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,0,365,0,0,0,9,0,0,0,0,0,0,0,0
1965.5,1,1,0,1,378,0,0,0,3,0,0,0,0,0,0,0,0
1965.5,1,1,0,2,355,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,1,0,3,342,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,4,291,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,5,318,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,6,255,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,7,281,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,8,274,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,9,285,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,10,282,0,0,0,0,0,0,0,0,0,0,49,73
1965.5,1,1,0,11,236,0,0,0,1,0,0,0,0,0,0,52,45
1965.5,1,1,0,12,248,0,0,0,0,0,0,0,0,0,0,58,57
1965.5,1,1,0,13,244,0,0,0,0,0,0,0,0,0,0,66,70
1965.5,1,1,0,14,241,0,0,0,0,0,0,0,0,0,0,60,63
1965.5,1,1,0,15,216,0,0,0,0,0,0,0,0,0,0,65,51
1965.5,1,1,0,16,159,0,0,0,0,0,0,0,0,0,0,41,47
1965.5,1,1,0,17,180,0,0,0,0,0,0,0,0,0,0,54,54
1965.5,1,1,0,18,135,0,0,0,0,0,0,0,0,0,0,36,34
1965.5,1,1,0,19,144,0,0,0,1,0,0,0,0,0,0,16,0
1965.5,1,1,0,20,104,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,21,92,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,22,94,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,23,109,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,24,127,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,25,123,0,0,0,0,0,0,0,0,0,0,0,0
